CpG,Beta,SE,P,StudyID
cg17813874,-0.042,0.00832,5.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10777347,-0.038,0.00676,2.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26034658,0.081,0.01247,7.7e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17897533,0.055,0.01191,3.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00399027,0.058,0.01123,2.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06039074,0.023,0.0058,6.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05567269,-0.029,0.00711,5.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02636177,-0.058,0.00825,1.7e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01560871,0.035,0.00803,1.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08268892,0.033,0.00833,9.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26572392,0.04,0.00775,2.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02454536,0.024,0.00599,7.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19694465,0.021,0.00405,3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13356370,0.063,0.0111,1.6e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12183861,0.036,0.00911,8.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02638567,-0.048,0.00872,5.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26601496,0.057,0.01303,1.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18765405,-0.046,0.01097,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03512414,0.044,0.00772,9.7e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04867634,0.026,0.00627,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03031932,0.054,0.01079,6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03508063,-0.045,0.01051,2.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03095773,0.041,0.0086,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17676618,-0.035,0.00786,6.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08396193,-0.028,0.00658,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25811526,-0.048,0.00998,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09530438,0.043,0.01042,3.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23429698,0.025,0.00524,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23679492,0.053,0.012,9.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27515052,0.038,0.00814,4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03516026,-0.053,0.00911,4.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00994629,-0.029,0.00608,2.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06599169,-0.067,0.01184,1.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05556038,-0.04,0.00884,6.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02482730,0.036,0.00749,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17221941,0.029,0.00715,4.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12083893,-0.04,0.0097,3.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05784862,-0.036,0.00779,2.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00079056,0.03,0.0077,7.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14384960,0.056,0.01023,3.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13555278,0.028,0.00683,4.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04643444,-0.052,0.01073,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04949225,-0.033,0.00589,1.7e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21556281,0.031,0.00742,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22013055,-0.053,0.0109,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10753966,0.017,0.00385,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14973055,0.054,0.00968,2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02029665,0.041,0.00908,5.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03405128,0.026,0.00571,6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02650017,-0.041,0.00535,1.4e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07561162,-0.027,0.00654,3.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02985445,0.04,0.00863,3.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20842915,-0.027,0.00558,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27220660,-0.055,0.0125,9.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05403817,0.039,0.00844,5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10205925,0.056,0.013,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20584679,0.024,0.00622,8.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16471167,0.054,0.0103,1.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16363586,-0.023,0.00481,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10610428,-0.051,0.00999,2.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17514353,0.036,0.00777,3.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04891961,0.025,0.00607,3.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23502253,0.035,0.0078,5.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05316065,-0.05,0.00911,3.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12992268,-0.034,0.0069,8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19055323,-0.021,0.00508,3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10531355,-0.03,0.00689,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26244646,0.034,0.00715,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15922057,-0.036,0.00756,1.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17444521,-0.044,0.01079,3.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05216542,-0.026,0.00663,9.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03195643,-0.034,0.00839,6.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24721647,0.032,0.00829,9.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07533239,-0.066,0.01146,7.1e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09725874,0.051,0.0102,5.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03165176,0.018,0.00374,9.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01117339,-0.033,0.00774,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11579116,-0.029,0.00643,6.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05138138,-0.031,0.00781,5.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13239848,-0.021,0.00504,3.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17425351,-0.06,0.01047,1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26182859,0.034,0.00739,3.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19841423,0.03,0.00585,4.7e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20849150,-0.066,0.01141,5.8e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18374914,-0.056,0.00967,6.1e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07573985,-0.031,0.0078,6.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27275374,-0.047,0.00893,1.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02792136,-0.032,0.00657,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04067066,-0.031,0.00781,6.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20722590,0.033,0.008,4.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06099303,-0.041,0.00751,6.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02948259,0.049,0.01237,6.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02379533,0.078,0.01474,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05696969,-0.019,0.00475,4.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03957124,-0.075,0.00991,5.6e-14,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02488934,-0.027,0.00658,3.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15225418,0.037,0.00847,1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02980249,0.038,0.00884,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07027613,-0.027,0.00572,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08435157,0.042,0.01055,7.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13700912,0.04,0.00887,8.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10665199,0.027,0.00639,1.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12937391,-0.034,0.00836,5.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25561904,0.036,0.00895,5.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08859215,-0.033,0.00758,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10461878,-0.034,0.0077,1.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27052073,0.045,0.00798,1.3e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09067506,-0.028,0.00583,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15499560,0.061,0.00835,3.4e-13,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06470727,-0.033,0.00784,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27110206,0.043,0.00874,7.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12862231,-0.035,0.00864,4.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11181726,-0.043,0.009,1.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04833533,-0.066,0.00981,2.3e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03078551,-0.036,0.00614,4.1e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17921080,-0.028,0.00662,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09147065,0.035,0.00687,3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22284860,-0.038,0.00894,2.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12859429,-0.043,0.00998,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07217499,-0.038,0.00736,1.9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04147593,-0.021,0.00535,7.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24129923,0.039,0.00821,1.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15259904,-0.033,0.00829,7.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13507563,0.031,0.00573,5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04543319,0.038,0.00969,8.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00321288,-0.019,0.00472,6.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26276120,-0.032,0.00613,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00059225,0.05,0.01082,4.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26378179,-0.025,0.00589,2.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03319070,0.042,0.00986,2.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20412356,0.038,0.00933,5.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00277397,-0.036,0.00683,1.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15351951,-0.026,0.00666,7.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03280622,-0.034,0.00863,6.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20678353,-0.028,0.00632,7.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04379041,0.066,0.00978,1.5e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13012868,0.044,0.01021,1.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13279700,-0.022,0.00529,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03750587,0.023,0.00573,6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17293195,-0.023,0.006,9.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18446472,0.027,0.00669,7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01406381,-0.041,0.00455,3.1e-19,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg07627628,-0.055,0.00974,1.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18020072,0.068,0.01473,3.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04084348,-0.042,0.00821,3.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25210796,-0.038,0.00899,2.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02412399,-0.057,0.00896,2e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03992114,-0.035,0.00593,3.5e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04447981,-0.036,0.0066,6.5e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00322201,-0.054,0.01118,1.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09132634,-0.04,0.00822,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10550416,0.022,0.00508,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00050692,-0.058,0.00817,1.2e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06433467,-0.016,0.00401,5.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04560098,-0.047,0.01026,4.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17485530,-0.053,0.01172,5.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16973406,0.045,0.0111,4.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08945443,0.032,0.00736,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27237814,0.023,0.00597,8.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04557677,-0.026,0.00672,8.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27365342,0.05,0.01158,1.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03519879,-0.055,0.01119,1.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26249135,-0.034,0.00777,9.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15115984,0.051,0.0106,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27184903,0.051,0.01115,4.4e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16747928,-0.037,0.00883,2.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05875421,-0.026,0.00575,6.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27165456,-0.025,0.00631,5.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg25937884,-0.022,0.00514,1.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg22122808,0.044,0.00897,1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05296777,0.037,0.00701,1.2e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg27540367,-0.03,0.00627,1.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14854503,-0.028,0.00613,6.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19185579,-0.036,0.00861,3.3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09938462,-0.027,0.00677,8.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13712818,0.022,0.00549,4.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13606255,-0.072,0.0127,1.8e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05045702,0.064,0.0111,1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01016119,-0.024,0.00597,7.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05348973,-0.018,0.00382,2.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15713734,-0.036,0.0074,9e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16120196,-0.049,0.01026,1.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg20348000,0.027,0.00577,2.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12603560,0.027,0.0065,3e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01141438,-0.048,0.01177,3.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16536918,0.046,0.00933,7.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24993990,0.025,0.00524,2.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06398236,-0.022,0.00429,2.3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01439631,-0.055,0.00799,4.2e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24420432,0.033,0.00766,2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03197032,-0.017,0.00428,7.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19390658,-0.036,0.00434,2.7e-16,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01234517,0.03,0.00746,6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09777883,0.07,0.00897,9.2e-15,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00264754,-0.049,0.00823,1.9e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02764250,-0.027,0.00664,5.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17412560,-0.029,0.00727,7.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03272310,-0.035,0.00678,3e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12134570,-0.024,0.00583,3.6e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11080540,0.055,0.00855,1.4e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg12324353,-0.033,0.00768,1.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg00634542,0.079,0.01212,9.5e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23884217,-0.04,0.0096,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10373607,-0.032,0.00725,1.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14324358,-0.04,0.00752,1.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17192381,0.049,0.00916,7.2e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03523676,0.06,0.00962,5.7e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13602461,0.028,0.007,5.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg01904886,-0.031,0.00763,6.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14825736,-0.034,0.00702,1.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14730524,0.043,0.01016,2.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04757168,-0.034,0.00774,9.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16594806,-0.051,0.00711,1.2e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03708155,-0.048,0.01141,2.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24940706,-0.055,0.00998,3.9e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24438749,-0.058,0.0118,8.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09185884,0.028,0.00602,4.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10508317,-0.034,0.00546,4.3e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24685778,0.028,0.00684,3.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16277944,0.032,0.00807,5.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13821176,0.057,0.00843,1.3e-11,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21429551,-0.036,0.00376,6.3e-22,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09809806,-0.031,0.00703,8.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11852796,-0.044,0.00956,4.9e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03348466,0.041,0.00804,2.8e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17658854,0.042,0.01082,8.7e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23374312,0.035,0.00674,2.1e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg06320380,-0.028,0.00658,1.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18404811,0.031,0.00711,9.8e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23683800,-0.038,0.00549,6e-12,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15812586,-0.037,0.00653,1.1e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg08946713,0.029,0.00626,3.2e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21727129,-0.035,0.00845,4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05348084,-0.058,0.01226,2.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg17214023,-0.051,0.01005,3.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13585029,0.034,0.0073,2.3e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg18242103,0.028,0.00702,6.5e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg10082515,-0.021,0.00522,7.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg19816354,-0.035,0.00775,7.6e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11194994,-0.031,0.0079,7.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg02072492,0.026,0.00579,9.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13748845,-0.031,0.0076,4.2e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg23023970,-0.023,0.00445,1.5e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09996284,-0.031,0.00796,8.8e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg04562757,-0.058,0.0111,1.4e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg24142894,-0.043,0.0094,4.5e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg09222367,-0.039,0.0083,2.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14930065,0.03,0.00685,1.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg14025021,0.048,0.00868,4.4e-08,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg26121234,-0.043,0.00963,8.7e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg15392054,-0.03,0.00713,3.1e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg21301148,-0.052,0.01277,4.4e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg16936953,-0.019,0.00453,2.9e-05,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg11342234,0.065,0.01296,4.6e-07,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg05782888,-0.036,0.00627,6.2e-09,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg13654085,-0.061,0.00996,9.8e-10,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
cg03715305,0.045,0.00968,4.1e-06,Robert-F-Hillary_Incident_Type_2_Diabetes_Basic_model
