CpG,Beta,SE,P,StudyID
cg05002800,-0.02009,0.0032,1.94e-10,23334450_rheumatoid_arthritis
cg05020775,0.01761,0.0028,2.01e-10,23334450_rheumatoid_arthritis
cg05131957,0.01302,0.0021,3.08e-10,23334450_rheumatoid_arthritis
cg05851042,-0.02447,0.0029,2.85e-17,23334450_rheumatoid_arthritis
cg05852537,0.00938,0.0015,4.37e-10,23334450_rheumatoid_arthritis
cg06078990,0.00788,0.0014,3.34e-08,23334450_rheumatoid_arthritis
cg06089086,0.01521,0.0019,3.72e-16,23334450_rheumatoid_arthritis
cg06449863,0.0136,0.0019,1.55e-12,23334450_rheumatoid_arthritis
cg06539804,0.01427,0.0024,2.77e-09,23334450_rheumatoid_arthritis
cg06542865,0.02202,0.0038,5.68e-09,23334450_rheumatoid_arthritis
cg06544113,0.00619,0.0011,1.16e-08,23334450_rheumatoid_arthritis
cg06583813,0.0079,0.0012,2.56e-10,23334450_rheumatoid_arthritis
cg06661994,0.01152,0.0014,2.63e-16,23334450_rheumatoid_arthritis
cg06926735,0.00971,0.0013,2.27e-14,23334450_rheumatoid_arthritis
cg07209686,0.01095,0.0014,5.5e-15,23334450_rheumatoid_arthritis
cg07655948,0.01716,0.0025,2.74e-12,23334450_rheumatoid_arthritis
cg07696102,-0.01956,0.0024,6.23e-16,23334450_rheumatoid_arthritis
cg07733918,-0.01656,0.0021,1.29e-15,23334450_rheumatoid_arthritis
cg07912689,0.00996,0.0017,3.45e-09,23334450_rheumatoid_arthritis
cg07941953,-0.02799,0.005,2.2e-08,23334450_rheumatoid_arthritis
cg07996558,0.01992,0.0037,8.63e-08,23334450_rheumatoid_arthritis
cg08003077,0.01085,0.0018,1.4e-09,23334450_rheumatoid_arthritis
cg08317681,0.01802,0.0024,2.19e-14,23334450_rheumatoid_arthritis
cg08671383,0.00905,0.0016,1.17e-08,23334450_rheumatoid_arthritis
cg08876934,-0.01677,0.0029,6.37e-09,23334450_rheumatoid_arthritis
cg08899632,0.00682,0.0011,1.85e-09,23334450_rheumatoid_arthritis
cg09030830,0.01239,0.0019,1.79e-10,23334450_rheumatoid_arthritis
cg09577651,0.01043,0.0019,3.15e-08,23334450_rheumatoid_arthritis
cg09649495,0.0132,0.002,7.71e-11,23334450_rheumatoid_arthritis
cg09722420,-0.00935,0.0017,2.52e-08,23334450_rheumatoid_arthritis
cg10003667,0.00702,0.0011,9.54e-11,23334450_rheumatoid_arthritis
cg10305789,0.00632,0.0011,2.31e-08,23334450_rheumatoid_arthritis
cg10342789,0.00539,8e-04,2.04e-10,23334450_rheumatoid_arthritis
cg10468484,0.02972,0.0031,3.4e-21,23334450_rheumatoid_arthritis
cg10498361,0.01432,0.0023,4.05e-10,23334450_rheumatoid_arthritis
cg10608283,0.01253,0.0019,2.22e-11,23334450_rheumatoid_arthritis
cg10927510,0.02417,0.0032,3.37e-14,23334450_rheumatoid_arthritis
cg11045529,-0.01986,0.0036,3.12e-08,23334450_rheumatoid_arthritis
cg11087772,-0.01445,0.0023,1.87e-10,23334450_rheumatoid_arthritis
cg11320690,0.00653,0.0011,1.72e-09,23334450_rheumatoid_arthritis
cg11740927,-0.0093,0.0017,8.86e-08,23334450_rheumatoid_arthritis
cg11826008,0.0173,0.0029,4.21e-09,23334450_rheumatoid_arthritis
cg11942541,0.0082,0.0015,8.18e-08,23334450_rheumatoid_arthritis
cg12002882,0.01188,0.0014,1.21e-16,23334450_rheumatoid_arthritis
cg12530017,0.0112,0.0014,3.29e-15,23334450_rheumatoid_arthritis
cg12573482,0.01606,0.0024,1.25e-11,23334450_rheumatoid_arthritis
cg12740512,0.00728,0.0012,3.14e-10,23334450_rheumatoid_arthritis
cg12910561,0.01176,0.0015,5.82e-15,23334450_rheumatoid_arthritis
cg12966283,0.00671,9e-04,2e-14,23334450_rheumatoid_arthritis
cg13136677,0.00938,0.0015,6.67e-10,23334450_rheumatoid_arthritis
cg13347296,0.00676,0.0011,6.41e-10,23334450_rheumatoid_arthritis
cg13875518,0.0094,0.0018,1.54e-07,23334450_rheumatoid_arthritis
cg13932768,-0.01269,0.0018,1.81e-12,23334450_rheumatoid_arthritis
cg13946860,0.00564,7e-04,7.9e-15,23334450_rheumatoid_arthritis
cg14212198,0.01474,0.0019,2.42e-14,23334450_rheumatoid_arthritis
cg14212634,0.02259,0.0033,9.61e-12,23334450_rheumatoid_arthritis
cg14309385,0.0123,0.0017,9.03e-13,23334450_rheumatoid_arthritis
cg14326260,-0.01794,0.0027,1.33e-11,23334450_rheumatoid_arthritis
cg14582546,0.02055,0.0033,7.77e-10,23334450_rheumatoid_arthritis
cg14853989,0.01416,0.0018,5.53e-15,23334450_rheumatoid_arthritis
cg15488794,0.0055,0.001,8.65e-08,23334450_rheumatoid_arthritis
cg15560495,0.00877,0.0016,4.19e-08,23334450_rheumatoid_arthritis
cg15561356,0.00596,8e-04,2.33e-14,23334450_rheumatoid_arthritis
cg15580043,0.01513,0.0019,2.65e-15,23334450_rheumatoid_arthritis
cg15588266,0.00991,0.0014,2.51e-13,23334450_rheumatoid_arthritis
cg15709401,0.01051,0.0016,2.55e-11,23334450_rheumatoid_arthritis
cg15713086,0.01462,0.0024,2.25e-09,23334450_rheumatoid_arthritis
cg15858483,0.02067,0.0037,2.1e-08,23334450_rheumatoid_arthritis
cg16003500,0.00744,0.0011,3.79e-12,23334450_rheumatoid_arthritis
cg16185834,0.02168,0.0037,4.16e-09,23334450_rheumatoid_arthritis
cg16329897,0.01326,0.0017,2.36e-15,23334450_rheumatoid_arthritis
cg16420636,0.00338,6e-04,5.04e-09,23334450_rheumatoid_arthritis
cg16788391,0.00811,0.0012,7.36e-12,23334450_rheumatoid_arthritis
cg16824584,0.01118,0.0018,6.91e-10,23334450_rheumatoid_arthritis
cg17016000,-0.01602,0.003,1.04e-07,23334450_rheumatoid_arthritis
cg17112155,0.0221,0.0037,2.26e-09,23334450_rheumatoid_arthritis
cg17386991,0.00684,0.0011,2.18e-09,23334450_rheumatoid_arthritis
cg17526424,0.02995,0.0041,1.73e-13,23334450_rheumatoid_arthritis
cg17755581,0.02481,0.0031,1.79e-15,23334450_rheumatoid_arthritis
cg17841572,0.01207,0.0021,9.12e-09,23334450_rheumatoid_arthritis
cg17896229,0.04113,0.0045,9.8e-20,23334450_rheumatoid_arthritis
cg17978727,0.02579,0.0043,2.66e-09,23334450_rheumatoid_arthritis
cg18404039,0.01622,0.0025,8.88e-11,23334450_rheumatoid_arthritis
cg18469610,-0.01623,0.0023,1.17e-12,23334450_rheumatoid_arthritis
cg18522315,0.01456,0.0022,3.81e-11,23334450_rheumatoid_arthritis
cg18594562,0.01959,0.0031,1.61e-10,23334450_rheumatoid_arthritis
cg18617860,-0.02406,0.0045,1.11e-07,23334450_rheumatoid_arthritis
cg18619398,-0.01126,0.0021,5.42e-08,23334450_rheumatoid_arthritis
cg18826352,-0.01047,0.0017,2.67e-10,23334450_rheumatoid_arthritis
cg18865733,0.02769,0.0035,1.24e-15,23334450_rheumatoid_arthritis
cg18959748,0.0068,0.0012,5.1e-09,23334450_rheumatoid_arthritis
cg19133883,0.01313,0.0017,5.63e-15,23334450_rheumatoid_arthritis
cg19510699,0.04173,0.005,7.86e-17,23334450_rheumatoid_arthritis
cg19615295,-0.01693,0.003,1.27e-08,23334450_rheumatoid_arthritis
cg19633808,0.0077,0.0011,3.12e-12,23334450_rheumatoid_arthritis
cg19807656,0.02097,0.004,1.57e-07,23334450_rheumatoid_arthritis
cg19839655,0.02009,0.0035,5.88e-09,23334450_rheumatoid_arthritis
cg20043466,0.01119,0.0018,4.87e-10,23334450_rheumatoid_arthritis
cg20141824,-0.01803,0.0025,3.04e-13,23334450_rheumatoid_arthritis
cg20331595,0.01507,0.0019,1.61e-15,23334450_rheumatoid_arthritis
cg20438277,0.00756,0.0012,1.27e-09,23334450_rheumatoid_arthritis
cg20518154,0.02054,0.0032,1.93e-10,23334450_rheumatoid_arthritis
cg20656261,0.00644,8e-04,1.57e-15,23334450_rheumatoid_arthritis
cg20661985,-0.01186,0.0022,4.53e-08,23334450_rheumatoid_arthritis
cg20663852,0.03191,0.0043,8.44e-14,23334450_rheumatoid_arthritis
cg20858341,0.00642,8e-04,6.23e-16,23334450_rheumatoid_arthritis
cg21324456,0.01263,0.0017,3.31e-14,23334450_rheumatoid_arthritis
cg21365364,0.00702,0.0013,1.02e-07,23334450_rheumatoid_arthritis
cg21380183,0.03222,0.0052,5.57e-10,23334450_rheumatoid_arthritis
cg21457839,0.00829,0.0013,3.48e-11,23334450_rheumatoid_arthritis
cg21465517,0.00287,5e-04,2.85e-08,23334450_rheumatoid_arthritis
cg21825397,-0.01283,0.0019,1.38e-11,23334450_rheumatoid_arthritis
cg21870321,0.01709,0.0033,1.66e-07,23334450_rheumatoid_arthritis
cg21974985,0.02783,0.0035,4.04e-15,23334450_rheumatoid_arthritis
cg21988465,0.02078,0.0034,1.46e-09,23334450_rheumatoid_arthritis
cg22037687,-0.01636,0.0021,5.35e-15,23334450_rheumatoid_arthritis
cg22907174,0.00881,0.0012,7.94e-14,23334450_rheumatoid_arthritis
cg22989942,0.02196,0.0025,4.46e-18,23334450_rheumatoid_arthritis
cg23085343,0.00609,9e-04,1.27e-10,23334450_rheumatoid_arthritis
cg23214267,0.02362,0.003,1.75e-15,23334450_rheumatoid_arthritis
cg23473558,0.014,0.0018,1.5e-14,23334450_rheumatoid_arthritis
cg23576260,0.01111,0.0019,9.22e-09,23334450_rheumatoid_arthritis
cg23581541,0.01218,0.0023,7.05e-08,23334450_rheumatoid_arthritis
cg23662675,0.00703,0.0012,1.54e-08,23334450_rheumatoid_arthritis
cg23693200,0.01528,0.002,2.84e-14,23334450_rheumatoid_arthritis
cg23752198,0.01254,0.0015,9.23e-17,23334450_rheumatoid_arthritis
cg23856293,-0.02007,0.0026,1.21e-14,23334450_rheumatoid_arthritis
cg24158546,0.00755,0.0013,1.52e-09,23334450_rheumatoid_arthritis
cg24233331,0.00563,9e-04,5.41e-11,23334450_rheumatoid_arthritis
cg24270031,0.01487,0.0026,1.37e-08,23334450_rheumatoid_arthritis
cg24435024,0.00945,0.0012,2.88e-14,23334450_rheumatoid_arthritis
cg24569412,-0.02102,0.0037,1.53e-08,23334450_rheumatoid_arthritis
cg24580066,0.00553,8e-04,6.88e-13,23334450_rheumatoid_arthritis
cg24906992,0.00828,0.0014,1.16e-09,23334450_rheumatoid_arthritis
cg25125453,0.0156,0.0023,6.18e-12,23334450_rheumatoid_arthritis
cg25350792,-0.02331,0.0045,1.66e-07,23334450_rheumatoid_arthritis
cg25355465,0.03055,0.0049,5.02e-10,23334450_rheumatoid_arthritis
cg25567337,0.00462,9e-04,8.11e-08,23334450_rheumatoid_arthritis
cg25697357,-0.02081,0.0036,1.13e-08,23334450_rheumatoid_arthritis
cg25889634,0.01151,0.0019,1.82e-09,23334450_rheumatoid_arthritis
cg25906442,0.00834,0.0012,1.12e-11,23334450_rheumatoid_arthritis
cg26097364,-0.01006,0.0019,7.57e-08,23334450_rheumatoid_arthritis
cg26306882,0.0098,0.0012,4.49e-16,23334450_rheumatoid_arthritis
cg26929161,0.02805,0.0035,2.33e-15,23334450_rheumatoid_arthritis
cg27403628,-0.01198,0.0017,5.5e-12,23334450_rheumatoid_arthritis
cg27467787,-0.01757,0.0031,9.3e-09,23334450_rheumatoid_arthritis
cg27511255,0.00419,6e-04,3.26e-11,23334450_rheumatoid_arthritis
cg27662169,0.01319,0.0017,7.31e-15,23334450_rheumatoid_arthritis
ch.20.209864F,0.02605,0.0039,1.68e-11,23334450_rheumatoid_arthritis
ch.20.12652500F,0.016,0.0024,3.1e-11,23334450_rheumatoid_arthritis
ch.20.325487R,0.01457,0.0019,3.24e-14,23334450_rheumatoid_arthritis
ch.20.804375F,0.0378,0.0047,4.63e-16,23334450_rheumatoid_arthritis
ch.20.38346083F,0.01057,0.0014,1.13e-14,23334450_rheumatoid_arthritis
ch.20.44558307R,0.01089,0.0014,1.3e-15,23334450_rheumatoid_arthritis
ch.20.983686F,0.01593,0.002,6.09e-15,23334450_rheumatoid_arthritis
ch.20.46106799F,0.01028,0.0014,2.95e-14,23334450_rheumatoid_arthritis
cg00118317,0.00892,0.0016,1.05e-08,23334450_rheumatoid_arthritis
cg00291213,-0.00915,0.0017,1.59e-07,23334450_rheumatoid_arthritis
cg00297767,0.02752,0.0042,4.9e-11,23334450_rheumatoid_arthritis
cg01145054,0.00774,0.0015,9.68e-08,23334450_rheumatoid_arthritis
cg01772743,0.01191,0.0021,1.28e-08,23334450_rheumatoid_arthritis
cg01881899,0.00977,0.0018,9.09e-08,23334450_rheumatoid_arthritis
cg02057463,0.02108,0.004,1.56e-07,23334450_rheumatoid_arthritis
cg02194789,0.01344,0.0019,6.39e-13,23334450_rheumatoid_arthritis
cg02892961,0.01371,0.0025,4.18e-08,23334450_rheumatoid_arthritis
cg03029616,0.02946,0.0038,6.26e-15,23334450_rheumatoid_arthritis
cg03150042,0.00783,0.0015,7.11e-08,23334450_rheumatoid_arthritis
cg03215005,0.00655,0.001,1.15e-10,23334450_rheumatoid_arthritis
cg03732762,0.00744,0.0014,1.34e-07,23334450_rheumatoid_arthritis
cg04163967,0.02058,0.0031,2.86e-11,23334450_rheumatoid_arthritis
cg04204002,-0.00684,0.0013,1.47e-07,23334450_rheumatoid_arthritis
cg04204557,0.02887,0.0037,6.95e-15,23334450_rheumatoid_arthritis
cg04554720,-0.01799,0.0032,1.81e-08,23334450_rheumatoid_arthritis
cg04983459,0.0424,0.0058,2.37e-13,23334450_rheumatoid_arthritis
cg05000748,0.00471,8e-04,6.63e-09,23334450_rheumatoid_arthritis
cg05064078,0.0072,0.0013,8.61e-08,23334450_rheumatoid_arthritis
cg05169244,0.00808,0.0011,2.25e-14,23334450_rheumatoid_arthritis
cg05616999,0.01172,0.0019,1.59e-09,23334450_rheumatoid_arthritis
cg05656374,0.01211,0.0017,3.59e-13,23334450_rheumatoid_arthritis
cg05692643,-0.02674,0.0041,4.82e-11,23334450_rheumatoid_arthritis
cg05720454,0.00708,9e-04,1.23e-14,23334450_rheumatoid_arthritis
cg06230805,0.01331,0.0023,1.26e-08,23334450_rheumatoid_arthritis
cg06570025,0.03109,0.0038,4.05e-16,23334450_rheumatoid_arthritis
cg06716684,0.00457,7e-04,8.82e-10,23334450_rheumatoid_arthritis
cg06804705,-0.03244,0.0059,4.79e-08,23334450_rheumatoid_arthritis
cg07180182,0.03027,0.0036,2.34e-17,23334450_rheumatoid_arthritis
cg07274406,0.00995,0.0014,1.81e-12,23334450_rheumatoid_arthritis
cg07608496,0.01384,0.0018,4.49e-15,23334450_rheumatoid_arthritis
cg07845895,0.01729,0.0021,1.23e-16,23334450_rheumatoid_arthritis
cg08097817,-0.01386,0.0026,7.71e-08,23334450_rheumatoid_arthritis
cg08655493,-0.01214,0.0021,1.45e-08,23334450_rheumatoid_arthritis
cg08788819,0.0137,0.0019,1.05e-12,23334450_rheumatoid_arthritis
cg08870743,0.00951,0.0016,2.59e-09,23334450_rheumatoid_arthritis
cg09247736,-0.02365,0.0028,5.28e-17,23334450_rheumatoid_arthritis
cg09656239,0.00738,9e-04,2.68e-15,23334450_rheumatoid_arthritis
cg10822339,-0.01569,0.0029,7.21e-08,23334450_rheumatoid_arthritis
cg11121969,-0.02635,0.0048,3.76e-08,23334450_rheumatoid_arthritis
cg11498607,0.00678,0.0011,1.14e-09,23334450_rheumatoid_arthritis
cg12137439,-0.0151,0.0026,1.06e-08,23334450_rheumatoid_arthritis
cg13695906,0.00927,0.0013,6.22e-12,23334450_rheumatoid_arthritis
cg13786429,-0.00988,0.0018,4.74e-08,23334450_rheumatoid_arthritis
cg14134710,0.0048,9e-04,1.81e-08,23334450_rheumatoid_arthritis
cg14185626,0.02147,0.0034,3.93e-10,23334450_rheumatoid_arthritis
cg14333338,0.00847,0.0013,2.25e-10,23334450_rheumatoid_arthritis
cg15242225,0.02043,0.003,1.56e-11,23334450_rheumatoid_arthritis
cg15248353,0.00563,7e-04,5.54e-14,23334450_rheumatoid_arthritis
cg16197879,-0.01276,0.0021,1.15e-09,23334450_rheumatoid_arthritis
cg16353568,-0.03594,0.0065,3.19e-08,23334450_rheumatoid_arthritis
cg16974257,0.01089,0.0013,4.2e-16,23334450_rheumatoid_arthritis
cg17039369,0.00849,0.0016,1.08e-07,23334450_rheumatoid_arthritis
cg17406359,0.01741,0.0031,2.91e-08,23334450_rheumatoid_arthritis
cg17611512,0.01568,0.0025,1.67e-10,23334450_rheumatoid_arthritis
cg17869426,0.006,0.0011,3.59e-08,23334450_rheumatoid_arthritis
cg17879722,0.00855,0.0016,3.5e-08,23334450_rheumatoid_arthritis
cg18248112,-0.02307,0.0037,4.84e-10,23334450_rheumatoid_arthritis
cg19190487,-0.01527,0.0023,3.45e-11,23334450_rheumatoid_arthritis
cg20316715,-0.02698,0.005,6.52e-08,23334450_rheumatoid_arthritis
cg21130374,0.01338,0.0021,1.08e-10,23334450_rheumatoid_arthritis
cg21147063,-0.0282,0.0045,3.92e-10,23334450_rheumatoid_arthritis
cg21172011,0.01615,0.0026,3.63e-10,23334450_rheumatoid_arthritis
cg21274607,-0.01119,0.0016,3.83e-12,23334450_rheumatoid_arthritis
cg21407839,0.00571,8e-04,3.04e-14,23334450_rheumatoid_arthritis
cg22139500,-0.01115,0.0019,4.53e-09,23334450_rheumatoid_arthritis
cg22217449,0.02783,0.0041,8.34e-12,23334450_rheumatoid_arthritis
cg22730042,0.01053,0.0012,1.03e-17,23334450_rheumatoid_arthritis
cg23200357,-0.01454,0.0026,1.64e-08,23334450_rheumatoid_arthritis
cg23340514,0.00868,0.0014,5.16e-10,23334450_rheumatoid_arthritis
cg23837804,-0.02745,0.0046,2.5e-09,23334450_rheumatoid_arthritis
cg24082440,-0.01057,0.0018,4.02e-09,23334450_rheumatoid_arthritis
cg24167037,0.00821,0.0016,1.45e-07,23334450_rheumatoid_arthritis
cg24354581,0.00938,0.0015,1.36e-09,23334450_rheumatoid_arthritis
cg24568646,0.02756,0.0046,1.82e-09,23334450_rheumatoid_arthritis
cg25032603,-0.01062,0.0017,4.48e-10,23334450_rheumatoid_arthritis
cg26412722,0.01514,0.0023,1.79e-11,23334450_rheumatoid_arthritis
cg26751580,0.00831,0.001,8.37e-17,23334450_rheumatoid_arthritis
cg27108998,-0.01436,0.0018,2.85e-15,23334450_rheumatoid_arthritis
cg27159583,-0.01196,0.0021,1.2e-08,23334450_rheumatoid_arthritis
cg27289267,0.00756,0.0013,4.32e-09,23334450_rheumatoid_arthritis
cg27478961,0.02214,0.0038,4.65e-09,23334450_rheumatoid_arthritis
ch.21.19455351R,0.01189,0.0015,7.44e-15,23334450_rheumatoid_arthritis
ch.21.25580530F,0.02359,0.0034,3.26e-12,23334450_rheumatoid_arthritis
ch.21.27853252F,0.017,0.0026,1.39e-10,23334450_rheumatoid_arthritis
ch.21.33444458F,0.01395,0.0017,1.16e-15,23334450_rheumatoid_arthritis
ch.21.35952245R,0.01065,0.0015,2.45e-12,23334450_rheumatoid_arthritis
ch.21.45966675F,0.02941,0.005,5.66e-09,23334450_rheumatoid_arthritis
cg00059424,0.00962,0.0014,4.04e-12,23334450_rheumatoid_arthritis
cg00087182,-0.01452,0.0025,1.01e-08,23334450_rheumatoid_arthritis
cg00460457,-0.01248,0.0018,9.81e-12,23334450_rheumatoid_arthritis
cg00515593,-0.02259,0.0036,3.14e-10,23334450_rheumatoid_arthritis
cg00545295,0.02712,0.004,1.86e-11,23334450_rheumatoid_arthritis
cg00608467,0.00488,9e-04,3.2e-08,23334450_rheumatoid_arthritis
cg00788739,0.0132,0.0021,2.25e-10,23334450_rheumatoid_arthritis
cg01057705,-0.01438,0.0019,1.94e-14,23334450_rheumatoid_arthritis
cg01191286,-0.00974,0.0016,2.51e-09,23334450_rheumatoid_arthritis
cg01209278,0.01214,0.0016,2.4e-14,23334450_rheumatoid_arthritis
cg01299854,0.0163,0.0024,1.94e-11,23334450_rheumatoid_arthritis
cg01407797,0.01159,0.0018,1.35e-10,23334450_rheumatoid_arthritis
cg01576275,0.02027,0.003,1.97e-11,23334450_rheumatoid_arthritis
cg01604611,0.01039,0.0013,8.49e-15,23334450_rheumatoid_arthritis
cg01727346,0.02523,0.0041,5.24e-10,23334450_rheumatoid_arthritis
cg01835446,-0.01454,0.0027,4.07e-08,23334450_rheumatoid_arthritis
cg02026204,0.00476,8e-04,5.49e-09,23334450_rheumatoid_arthritis
cg02111168,0.00811,0.0015,9.36e-08,23334450_rheumatoid_arthritis
cg02380914,-0.01279,0.0021,5.99e-10,23334450_rheumatoid_arthritis
cg02803775,-0.02322,0.0036,6.6e-11,23334450_rheumatoid_arthritis
cg03301332,0.01349,0.0025,5.46e-08,23334450_rheumatoid_arthritis
cg03733278,-0.01308,0.0022,5.6e-09,23334450_rheumatoid_arthritis
cg03863464,0.00813,0.0015,5.87e-08,23334450_rheumatoid_arthritis
cg03952331,0.00568,9e-04,9.17e-10,23334450_rheumatoid_arthritis
cg04078115,0.00693,0.0012,1.71e-08,23334450_rheumatoid_arthritis
cg04332545,0.01367,0.0016,4.31e-17,23334450_rheumatoid_arthritis
cg04378107,0.00783,0.001,2.07e-14,23334450_rheumatoid_arthritis
cg04469578,0.01067,0.0014,2.05e-14,23334450_rheumatoid_arthritis
cg05233946,-0.00717,0.0013,3.45e-08,23334450_rheumatoid_arthritis
cg05460582,0.01363,0.0026,9.98e-08,23334450_rheumatoid_arthritis
cg05797418,0.0119,0.0014,1.75e-16,23334450_rheumatoid_arthritis
cg05861567,0.01274,0.0023,5.59e-08,23334450_rheumatoid_arthritis
cg06225154,0.00559,0.001,7.23e-08,23334450_rheumatoid_arthritis
cg06332964,-0.0236,0.0033,1.21e-12,23334450_rheumatoid_arthritis
cg06683328,-0.01444,0.0026,4.56e-08,23334450_rheumatoid_arthritis
cg06760277,0.04246,0.0049,7.69e-18,23334450_rheumatoid_arthritis
cg07193389,0.03193,0.005,1.56e-10,23334450_rheumatoid_arthritis
cg07260820,0.02001,0.0026,2.54e-14,23334450_rheumatoid_arthritis
cg07620854,-0.02871,0.0046,2.93e-10,23334450_rheumatoid_arthritis
cg07621758,-0.01009,0.0016,4.97e-10,23334450_rheumatoid_arthritis
cg07680505,-0.02002,0.0033,1.56e-09,23334450_rheumatoid_arthritis
cg07746282,-0.01759,0.0029,1.23e-09,23334450_rheumatoid_arthritis
cg07775292,0.00828,0.0013,6.95e-10,23334450_rheumatoid_arthritis
cg08211722,0.00537,9e-04,9.13e-09,23334450_rheumatoid_arthritis
cg08289189,-0.03777,0.0058,8.13e-11,23334450_rheumatoid_arthritis
cg08362785,0.01516,0.0028,5.44e-08,23334450_rheumatoid_arthritis
cg08513974,0.01182,0.0015,9.25e-15,23334450_rheumatoid_arthritis
cg08522428,0.0097,0.0012,2.18e-15,23334450_rheumatoid_arthritis
cg08553539,-0.0117,0.0018,2.39e-10,23334450_rheumatoid_arthritis
cg08709385,-0.01356,0.0018,3.29e-14,23334450_rheumatoid_arthritis
cg08854560,0.00763,0.0013,1.35e-09,23334450_rheumatoid_arthritis
cg09046813,0.00937,0.0015,1.22e-10,23334450_rheumatoid_arthritis
cg09118420,-0.01429,0.0027,1.57e-07,23334450_rheumatoid_arthritis
cg09622265,0.02156,0.0028,1.28e-14,23334450_rheumatoid_arthritis
cg09634469,-0.01024,0.0019,7.08e-08,23334450_rheumatoid_arthritis
cg09958090,0.00721,0.0012,9.66e-10,23334450_rheumatoid_arthritis
cg10000246,-0.00867,0.0016,1.04e-07,23334450_rheumatoid_arthritis
cg10279254,-0.00643,0.0012,1.22e-07,23334450_rheumatoid_arthritis
cg10570662,0.02154,0.0033,1.22e-10,23334450_rheumatoid_arthritis
cg10768682,0.00609,0.0011,1.12e-08,23334450_rheumatoid_arthritis
cg10778862,0.00866,0.0013,1.17e-10,23334450_rheumatoid_arthritis
cg10972043,-0.02398,0.0046,1.59e-07,23334450_rheumatoid_arthritis
cg11061946,-0.00835,0.0016,8.93e-08,23334450_rheumatoid_arthritis
cg11265916,0.00712,0.0013,1.29e-08,23334450_rheumatoid_arthritis
cg11272475,0.0229,0.0033,8.11e-12,23334450_rheumatoid_arthritis
cg11461302,-0.0374,0.0049,2.84e-14,23334450_rheumatoid_arthritis
cg11509269,0.02734,0.0036,6.55e-14,23334450_rheumatoid_arthritis
cg11676382,-0.01606,0.0021,2.51e-14,23334450_rheumatoid_arthritis
cg12253469,-0.00675,0.0011,7.13e-10,23334450_rheumatoid_arthritis
cg12632097,0.00785,0.0014,5.64e-08,23334450_rheumatoid_arthritis
cg12738349,0.02259,0.0041,4.29e-08,23334450_rheumatoid_arthritis
cg12802921,0.00501,8e-04,1.54e-09,23334450_rheumatoid_arthritis
cg13348246,0.00914,0.0012,4.18e-15,23334450_rheumatoid_arthritis
cg13361798,-0.01477,0.0027,3.63e-08,23334450_rheumatoid_arthritis
cg13387677,0.0051,8e-04,4.07e-11,23334450_rheumatoid_arthritis
cg14015726,-0.01345,0.0024,1.33e-08,23334450_rheumatoid_arthritis
cg14201606,-0.02419,0.0041,3.7e-09,23334450_rheumatoid_arthritis
cg14565783,0.01192,0.0015,5.93e-15,23334450_rheumatoid_arthritis
cg15177071,0.00847,0.0015,2.93e-08,23334450_rheumatoid_arthritis
cg15212821,-0.01454,0.0027,8.41e-08,23334450_rheumatoid_arthritis
cg15381251,-0.00995,0.0019,8.05e-08,23334450_rheumatoid_arthritis
cg15879316,0.00739,0.0014,6.13e-08,23334450_rheumatoid_arthritis
cg16070444,0.01061,0.0014,3.39e-14,23334450_rheumatoid_arthritis
cg16154071,-0.01641,0.0024,1.15e-11,23334450_rheumatoid_arthritis
cg16264966,0.01079,0.0019,9.55e-09,23334450_rheumatoid_arthritis
cg16442226,0.0095,0.0011,8.73e-17,23334450_rheumatoid_arthritis
cg16451371,0.01106,0.0019,2.29e-09,23334450_rheumatoid_arthritis
cg16601515,0.00664,8e-04,2.8e-17,23334450_rheumatoid_arthritis
cg16681820,0.00729,0.0012,3.38e-10,23334450_rheumatoid_arthritis
cg16880392,-0.01936,0.0034,8.12e-09,23334450_rheumatoid_arthritis
